set;clf_name;selector_name;n_features;accuracy
sets;ncentroids;pca;80;0.4146341463414634
sets;tree;pca;132;0.6341463414634146
sets;tree;pca;131;0.7317073170731707
sets;tree;pca;130;0.6829268292682927
sets;tree;pca;129;0.6341463414634146
sets;tree;pca;128;0.6585365853658537
sets;tree;pca;127;0.7073170731707317
sets;tree;pca;126;0.7073170731707317
sets;tree;pca;125;0.6829268292682927
sets;tree;pca;124;0.7560975609756098
sets;tree;pca;123;0.7317073170731707
sets;tree;pca;122;0.6829268292682927
sets;tree;pca;121;0.6829268292682927
sets;tree;pca;120;0.6341463414634146
sets;tree;pca;119;0.7073170731707317
sets;tree;pca;118;0.5609756097560976
sets;tree;pca;117;0.7317073170731707
sets;tree;pca;116;0.7560975609756098
sets;tree;pca;115;0.5853658536585366
sets;tree;pca;114;0.6829268292682927
sets;tree;pca;113;0.6097560975609756
sets;tree;pca;112;0.6585365853658537
sets;tree;pca;111;0.6585365853658537
sets;tree;pca;110;0.6585365853658537
sets;tree;pca;109;0.7560975609756098
sets;tree;pca;108;0.6341463414634146
sets;tree;pca;107;0.7317073170731707
sets;tree;pca;106;0.7073170731707317
sets;tree;pca;105;0.6341463414634146
sets;tree;pca;104;0.7073170731707317
sets;tree;pca;103;0.6829268292682927
sets;tree;pca;102;0.5853658536585366
sets;tree;pca;101;0.6341463414634146
sets;tree;pca;100;0.7317073170731707
sets;tree;pca;99;0.6585365853658537
sets;tree;pca;98;0.6829268292682927
sets;tree;pca;97;0.7073170731707317
sets;tree;pca;96;0.6829268292682927
sets;tree;pca;95;0.7317073170731707
sets;tree;pca;94;0.7073170731707317
sets;tree;pca;93;0.6341463414634146
sets;tree;pca;92;0.7317073170731707
sets;tree;pca;91;0.6585365853658537
sets;tree;pca;90;0.7560975609756098
sets;tree;pca;89;0.6341463414634146
sets;tree;pca;88;0.6829268292682927
sets;tree;pca;87;0.7073170731707317
sets;tree;pca;86;0.7317073170731707
sets;tree;pca;85;0.6585365853658537
sets;tree;pca;84;0.6585365853658537
sets;tree;pca;83;0.6829268292682927
sets;tree;pca;82;0.6341463414634146
sets;tree;pca;81;0.6829268292682927
sets;tree;pca;80;0.6829268292682927
sets;extratree;pca;132;0.36585365853658536
sets;extratree;pca;131;0.1951219512195122
sets;extratree;pca;130;0.34146341463414637
sets;extratree;pca;129;0.2926829268292683
sets;extratree;pca;128;0.24390243902439024
sets;extratree;pca;127;0.21951219512195122
sets;extratree;pca;126;0.21951219512195122
sets;extratree;pca;125;0.2926829268292683
sets;extratree;pca;124;0.2682926829268293
sets;extratree;pca;123;0.17073170731707318
sets;extratree;pca;122;0.36585365853658536
sets;extratree;pca;121;0.3170731707317073
sets;extratree;pca;120;0.21951219512195122
sets;extratree;pca;119;0.21951219512195122
sets;extratree;pca;118;0.24390243902439024
sets;extratree;pca;117;0.21951219512195122
sets;extratree;pca;116;0.2682926829268293
sets;extratree;pca;115;0.34146341463414637
sets;extratree;pca;114;0.1951219512195122
sets;extratree;pca;113;0.3902439024390244
sets;extratree;pca;112;0.3902439024390244
sets;extratree;pca;111;0.2682926829268293
sets;extratree;pca;110;0.1951219512195122
sets;extratree;pca;109;0.3902439024390244
sets;extratree;pca;108;0.2682926829268293
sets;extratree;pca;107;0.24390243902439024
sets;extratree;pca;106;0.34146341463414637
sets;extratree;pca;105;0.2926829268292683
sets;extratree;pca;104;0.3170731707317073
sets;extratree;pca;103;0.12195121951219512
sets;extratree;pca;102;0.1951219512195122
sets;extratree;pca;101;0.2682926829268293
sets;extratree;pca;100;0.4146341463414634
sets;extratree;pca;99;0.14634146341463414
sets;extratree;pca;98;0.3902439024390244
sets;extratree;pca;97;0.2682926829268293
sets;extratree;pca;96;0.2926829268292683
sets;extratree;pca;95;0.4634146341463415
sets;extratree;pca;94;0.34146341463414637
sets;extratree;pca;93;0.36585365853658536
sets;extratree;pca;92;0.21951219512195122
sets;extratree;pca;91;0.36585365853658536
sets;extratree;pca;90;0.2926829268292683
sets;extratree;pca;89;0.34146341463414637
sets;extratree;pca;88;0.4146341463414634
sets;extratree;pca;87;0.2926829268292683
sets;extratree;pca;86;0.2682926829268293
sets;extratree;pca;85;0.2682926829268293
sets;extratree;pca;84;0.2682926829268293
sets;extratree;pca;83;0.2926829268292683
sets;extratree;pca;82;0.3170731707317073
sets;extratree;pca;81;0.21951219512195122
sets;extratree;pca;80;0.4146341463414634
sets;adaboost;pca;132;0.21951219512195122
sets;adaboost;pca;131;0.21951219512195122
sets;adaboost;pca;130;0.21951219512195122
sets;adaboost;pca;129;0.21951219512195122
sets;adaboost;pca;128;0.21951219512195122
sets;adaboost;pca;127;0.21951219512195122
sets;adaboost;pca;126;0.21951219512195122
sets;adaboost;pca;125;0.21951219512195122
sets;adaboost;pca;124;0.21951219512195122
sets;adaboost;pca;123;0.21951219512195122
sets;adaboost;pca;122;0.21951219512195122
sets;adaboost;pca;121;0.21951219512195122
sets;adaboost;pca;120;0.21951219512195122
sets;adaboost;pca;119;0.21951219512195122
sets;adaboost;pca;118;0.21951219512195122
sets;adaboost;pca;117;0.1951219512195122
sets;adaboost;pca;116;0.21951219512195122
sets;adaboost;pca;115;0.21951219512195122
sets;adaboost;pca;114;0.21951219512195122
sets;adaboost;pca;113;0.21951219512195122
sets;adaboost;pca;112;0.21951219512195122
sets;adaboost;pca;111;0.21951219512195122
sets;adaboost;pca;110;0.21951219512195122
sets;adaboost;pca;109;0.21951219512195122
sets;adaboost;pca;108;0.21951219512195122
sets;adaboost;pca;107;0.1951219512195122
sets;adaboost;pca;106;0.21951219512195122
sets;adaboost;pca;105;0.1951219512195122
sets;adaboost;pca;104;0.21951219512195122
sets;adaboost;pca;103;0.21951219512195122
sets;adaboost;pca;102;0.21951219512195122
sets;adaboost;pca;101;0.21951219512195122
sets;adaboost;pca;100;0.21951219512195122
sets;adaboost;pca;99;0.21951219512195122
sets;adaboost;pca;98;0.1951219512195122
sets;adaboost;pca;97;0.21951219512195122
sets;adaboost;pca;96;0.21951219512195122
sets;adaboost;pca;95;0.21951219512195122
sets;adaboost;pca;94;0.21951219512195122
sets;adaboost;pca;93;0.21951219512195122
sets;adaboost;pca;92;0.21951219512195122
sets;adaboost;pca;91;0.21951219512195122
sets;adaboost;pca;90;0.21951219512195122
sets;adaboost;pca;89;0.1951219512195122
sets;adaboost;pca;88;0.21951219512195122
sets;adaboost;pca;87;0.21951219512195122
sets;adaboost;pca;86;0.1951219512195122
sets;adaboost;pca;85;0.21951219512195122
sets;adaboost;pca;84;0.21951219512195122
sets;adaboost;pca;83;0.21951219512195122
sets;adaboost;pca;82;0.21951219512195122
sets;adaboost;pca;81;0.21951219512195122
sets;adaboost;pca;80;0.21951219512195122
sets;bagging;pca;132;0.6585365853658537
sets;bagging;pca;131;0.6829268292682927
sets;bagging;pca;130;0.6341463414634146
sets;bagging;pca;129;0.6829268292682927
sets;bagging;pca;128;0.6585365853658537
sets;bagging;pca;127;0.7317073170731707
sets;bagging;pca;126;0.6097560975609756
sets;bagging;pca;125;0.7073170731707317
sets;bagging;pca;124;0.6585365853658537
sets;bagging;pca;123;0.6341463414634146
sets;bagging;pca;122;0.7073170731707317
sets;bagging;pca;121;0.6585365853658537
sets;bagging;pca;120;0.6829268292682927
sets;bagging;pca;119;0.6829268292682927
sets;bagging;pca;118;0.6585365853658537
sets;bagging;pca;117;0.6585365853658537
sets;bagging;pca;116;0.6585365853658537
sets;bagging;pca;115;0.6585365853658537
sets;bagging;pca;114;0.6341463414634146
sets;bagging;pca;113;0.6585365853658537
sets;bagging;pca;112;0.6829268292682927
sets;bagging;pca;111;0.7073170731707317
sets;bagging;pca;110;0.7317073170731707
sets;bagging;pca;109;0.7073170731707317
sets;bagging;pca;108;0.7073170731707317
sets;bagging;pca;107;0.7317073170731707
sets;bagging;pca;106;0.6341463414634146
sets;bagging;pca;105;0.6341463414634146
sets;bagging;pca;104;0.6829268292682927
sets;bagging;pca;103;0.6829268292682927
sets;bagging;pca;102;0.6341463414634146
sets;bagging;pca;101;0.5609756097560976
sets;bagging;pca;100;0.6341463414634146
sets;bagging;pca;99;0.6341463414634146
sets;bagging;pca;98;0.7073170731707317
sets;bagging;pca;97;0.6097560975609756
sets;bagging;pca;96;0.6341463414634146
sets;bagging;pca;95;0.7317073170731707
sets;bagging;pca;94;0.6585365853658537
sets;bagging;pca;93;0.5609756097560976
sets;bagging;pca;92;0.6097560975609756
sets;bagging;pca;91;0.7073170731707317
sets;bagging;pca;90;0.6097560975609756
sets;bagging;pca;89;0.6097560975609756
sets;bagging;pca;88;0.6829268292682927
sets;bagging;pca;87;0.6341463414634146
sets;bagging;pca;86;0.6829268292682927
sets;bagging;pca;85;0.6585365853658537
sets;bagging;pca;84;0.6585365853658537
sets;bagging;pca;83;0.7073170731707317
sets;bagging;pca;82;0.6585365853658537
sets;bagging;pca;81;0.6097560975609756
sets;bagging;pca;80;0.6341463414634146
sets;extratreeS;pca;132;0.43902439024390244
sets;extratreeS;pca;131;0.5365853658536586
sets;extratreeS;pca;130;0.4634146341463415
sets;extratreeS;pca;129;0.4878048780487805
sets;extratreeS;pca;128;0.43902439024390244
sets;extratreeS;pca;127;0.5609756097560976
sets;extratreeS;pca;126;0.43902439024390244
sets;extratreeS;pca;125;0.4634146341463415
sets;extratreeS;pca;124;0.5853658536585366
sets;extratreeS;pca;123;0.4634146341463415
sets;extratreeS;pca;122;0.43902439024390244
sets;extratreeS;pca;121;0.4634146341463415
sets;extratreeS;pca;120;0.5365853658536586
sets;extratreeS;pca;119;0.5853658536585366
sets;extratreeS;pca;118;0.4146341463414634
sets;extratreeS;pca;117;0.5121951219512195
sets;extratreeS;pca;116;0.5121951219512195
sets;extratreeS;pca;115;0.5853658536585366
sets;extratreeS;pca;114;0.5121951219512195
sets;extratreeS;pca;113;0.5365853658536586
sets;extratreeS;pca;112;0.5121951219512195
sets;extratreeS;pca;111;0.5365853658536586
sets;extratreeS;pca;110;0.4146341463414634
sets;extratreeS;pca;109;0.4146341463414634
sets;extratreeS;pca;108;0.6097560975609756
sets;extratreeS;pca;107;0.4878048780487805
sets;extratreeS;pca;106;0.4634146341463415
sets;extratreeS;pca;105;0.5853658536585366
sets;extratreeS;pca;104;0.5853658536585366
sets;extratreeS;pca;103;0.5853658536585366
sets;extratreeS;pca;102;0.6341463414634146
sets;extratreeS;pca;101;0.6341463414634146
sets;extratreeS;pca;100;0.6341463414634146
sets;extratreeS;pca;99;0.5853658536585366
sets;extratreeS;pca;98;0.5365853658536586
sets;extratreeS;pca;97;0.4878048780487805
sets;extratreeS;pca;96;0.5853658536585366
sets;extratreeS;pca;95;0.4146341463414634
sets;extratreeS;pca;94;0.5609756097560976
sets;extratreeS;pca;93;0.6097560975609756
sets;extratreeS;pca;92;0.4634146341463415
sets;extratreeS;pca;91;0.6585365853658537
sets;extratreeS;pca;90;0.5609756097560976
sets;extratreeS;pca;89;0.4634146341463415
sets;extratreeS;pca;88;0.5609756097560976
sets;extratreeS;pca;87;0.5121951219512195
sets;extratreeS;pca;86;0.6097560975609756
sets;extratreeS;pca;85;0.5609756097560976
sets;extratreeS;pca;84;0.5365853658536586
sets;extratreeS;pca;83;0.6097560975609756
sets;extratreeS;pca;82;0.5853658536585366
sets;extratreeS;pca;81;0.5609756097560976
sets;extratreeS;pca;80;0.5853658536585366
sets;gradientboost;pca;132;0.7317073170731707
sets;gradientboost;pca;131;0.7560975609756098
sets;gradientboost;pca;130;0.7317073170731707
sets;gradientboost;pca;129;0.7073170731707317
sets;gradientboost;pca;128;0.7317073170731707
sets;gradientboost;pca;127;0.7073170731707317
sets;gradientboost;pca;126;0.6829268292682927
sets;gradientboost;pca;125;0.6829268292682927
sets;gradientboost;pca;124;0.7073170731707317
sets;gradientboost;pca;123;0.7073170731707317
sets;gradientboost;pca;122;0.7073170731707317
sets;gradientboost;pca;121;0.7317073170731707
sets;gradientboost;pca;120;0.7317073170731707
sets;gradientboost;pca;119;0.7073170731707317
sets;gradientboost;pca;118;0.7073170731707317
sets;gradientboost;pca;117;0.6829268292682927
sets;gradientboost;pca;116;0.7073170731707317
sets;gradientboost;pca;115;0.7317073170731707
sets;gradientboost;pca;114;0.6829268292682927
sets;gradientboost;pca;113;0.7560975609756098
sets;gradientboost;pca;112;0.7317073170731707
sets;gradientboost;pca;111;0.7560975609756098
sets;gradientboost;pca;110;0.7560975609756098
sets;gradientboost;pca;109;0.7317073170731707
sets;gradientboost;pca;108;0.7317073170731707
sets;gradientboost;pca;107;0.6585365853658537
sets;gradientboost;pca;106;0.7073170731707317
sets;gradientboost;pca;105;0.7317073170731707
sets;gradientboost;pca;104;0.7804878048780488
sets;gradientboost;pca;103;0.6829268292682927
sets;gradientboost;pca;102;0.7560975609756098
sets;gradientboost;pca;101;0.7317073170731707
sets;gradientboost;pca;100;0.7317073170731707
sets;gradientboost;pca;99;0.7073170731707317
sets;gradientboost;pca;98;0.7073170731707317
sets;gradientboost;pca;97;0.6829268292682927
sets;gradientboost;pca;96;0.6585365853658537
sets;gradientboost;pca;95;0.6829268292682927
sets;gradientboost;pca;94;0.6829268292682927
sets;gradientboost;pca;93;0.6585365853658537
sets;gradientboost;pca;92;0.7317073170731707
sets;gradientboost;pca;91;0.7560975609756098
sets;gradientboost;pca;90;0.7317073170731707
sets;gradientboost;pca;89;0.7073170731707317
sets;gradientboost;pca;88;0.7560975609756098
sets;gradientboost;pca;87;0.7073170731707317
sets;gradientboost;pca;86;0.7560975609756098
sets;gradientboost;pca;85;0.7317073170731707
sets;gradientboost;pca;84;0.7560975609756098
sets;gradientboost;pca;83;0.7073170731707317
sets;gradientboost;pca;82;0.7317073170731707
sets;gradientboost;pca;81;0.7560975609756098
sets;gradientboost;pca;80;0.7317073170731707
sets;rndforest;pca;132;0.5121951219512195
sets;rndforest;pca;131;0.6097560975609756
sets;rndforest;pca;130;0.6097560975609756
sets;rndforest;pca;129;0.4878048780487805
sets;rndforest;pca;128;0.5365853658536586
sets;rndforest;pca;127;0.5853658536585366
sets;rndforest;pca;126;0.5853658536585366
sets;rndforest;pca;125;0.43902439024390244
sets;rndforest;pca;124;0.4878048780487805
sets;rndforest;pca;123;0.5853658536585366
sets;rndforest;pca;122;0.5853658536585366
sets;rndforest;pca;121;0.5121951219512195
sets;rndforest;pca;120;0.6097560975609756
sets;rndforest;pca;119;0.5365853658536586
sets;rndforest;pca;118;0.5853658536585366
sets;rndforest;pca;117;0.5853658536585366
sets;rndforest;pca;116;0.5121951219512195
sets;rndforest;pca;115;0.5609756097560976
sets;rndforest;pca;114;0.6097560975609756
sets;rndforest;pca;113;0.6097560975609756
sets;rndforest;pca;112;0.6097560975609756
sets;rndforest;pca;111;0.5853658536585366
sets;rndforest;pca;110;0.5365853658536586
sets;rndforest;pca;109;0.5121951219512195
sets;rndforest;pca;108;0.6585365853658537
sets;rndforest;pca;107;0.5853658536585366
sets;rndforest;pca;106;0.4634146341463415
sets;rndforest;pca;105;0.6097560975609756
sets;rndforest;pca;104;0.6341463414634146
sets;rndforest;pca;103;0.5853658536585366
sets;rndforest;pca;102;0.5121951219512195
sets;rndforest;pca;101;0.5365853658536586
sets;rndforest;pca;100;0.4634146341463415
sets;rndforest;pca;99;0.6097560975609756
sets;rndforest;pca;98;0.5609756097560976
sets;rndforest;pca;97;0.7073170731707317
sets;rndforest;pca;96;0.7317073170731707
sets;rndforest;pca;95;0.5121951219512195
sets;rndforest;pca;94;0.5609756097560976
sets;rndforest;pca;93;0.7560975609756098
sets;rndforest;pca;92;0.7073170731707317
sets;rndforest;pca;91;0.6097560975609756
sets;rndforest;pca;90;0.43902439024390244
sets;rndforest;pca;89;0.7317073170731707
sets;rndforest;pca;88;0.6829268292682927
sets;rndforest;pca;87;0.5853658536585366
sets;rndforest;pca;86;0.6097560975609756
sets;rndforest;pca;85;0.6829268292682927
sets;rndforest;pca;84;0.6097560975609756
sets;rndforest;pca;83;0.6097560975609756
sets;rndforest;pca;82;0.5609756097560976
sets;rndforest;pca;81;0.6097560975609756
sets;rndforest;pca;80;0.5853658536585366
sets;mlp;pca;132;0.8048780487804879
sets;mlp;pca;131;0.8292682926829268
sets;mlp;pca;130;0.7317073170731707
sets;mlp;pca;129;0.7073170731707317
sets;mlp;pca;128;0.8292682926829268
sets;mlp;pca;127;0.7317073170731707
sets;mlp;pca;126;0.7073170731707317
sets;mlp;pca;125;0.7317073170731707
sets;mlp;pca;124;0.7317073170731707
sets;mlp;pca;123;0.7804878048780488
sets;mlp;pca;122;0.7804878048780488
sets;mlp;pca;121;0.7804878048780488
sets;mlp;pca;120;0.8048780487804879
sets;mlp;pca;119;0.7317073170731707
sets;mlp;pca;118;0.7560975609756098
sets;mlp;pca;117;0.7804878048780488
sets;mlp;pca;116;0.8048780487804879
sets;mlp;pca;115;0.7804878048780488
sets;mlp;pca;114;0.7804878048780488
sets;mlp;pca;113;0.8048780487804879
sets;mlp;pca;112;0.7317073170731707
sets;mlp;pca;111;0.7804878048780488
sets;mlp;pca;110;0.7560975609756098
sets;mlp;pca;109;0.8048780487804879
sets;mlp;pca;108;0.6829268292682927
sets;mlp;pca;107;0.7804878048780488
sets;mlp;pca;106;0.8292682926829268
sets;mlp;pca;105;0.6829268292682927
sets;mlp;pca;104;0.7804878048780488
sets;mlp;pca;103;0.7317073170731707
sets;mlp;pca;102;0.7804878048780488
sets;mlp;pca;101;0.7073170731707317
sets;mlp;pca;100;0.7073170731707317
sets;mlp;pca;99;0.8048780487804879
sets;mlp;pca;98;0.7560975609756098
sets;mlp;pca;97;0.7317073170731707
sets;mlp;pca;96;0.7804878048780488
sets;mlp;pca;95;0.7804878048780488
sets;mlp;pca;94;0.7804878048780488
sets;mlp;pca;93;0.7317073170731707
sets;mlp;pca;92;0.7804878048780488
sets;mlp;pca;91;0.7073170731707317
sets;mlp;pca;90;0.7560975609756098
sets;mlp;pca;89;0.7317073170731707
sets;mlp;pca;88;0.8536585365853658
sets;mlp;pca;87;0.6829268292682927
sets;mlp;pca;86;0.7317073170731707
sets;mlp;pca;85;0.8048780487804879
sets;mlp;pca;84;0.7317073170731707
sets;mlp;pca;83;0.7560975609756098
sets;mlp;pca;82;0.7317073170731707
sets;mlp;pca;81;0.7073170731707317
sets;mlp;pca;80;0.7804878048780488
sets_wmedian;logit;rfe;132;0.8048780487804879
sets_wmedian;logit;rfe;131;0.8048780487804879
sets_wmedian;logit;rfe;130;0.8048780487804879
sets_wmedian;logit;rfe;129;0.8048780487804879
sets_wmedian;logit;rfe;128;0.8048780487804879
sets_wmedian;logit;rfe;127;0.8048780487804879
sets_wmedian;logit;rfe;126;0.8048780487804879
sets_wmedian;logit;rfe;125;0.8048780487804879
sets_wmedian;logit;rfe;124;0.8048780487804879
sets_wmedian;logit;rfe;123;0.8048780487804879
sets_wmedian;logit;rfe;122;0.8048780487804879
sets_wmedian;logit;rfe;121;0.8048780487804879
sets_wmedian;logit;rfe;120;0.8048780487804879
sets_wmedian;logit;rfe;119;0.8048780487804879
sets_wmedian;logit;rfe;118;0.8048780487804879
sets_wmedian;logit;rfe;117;0.8048780487804879
sets_wmedian;logit;rfe;116;0.8048780487804879
sets_wmedian;logit;rfe;115;0.8048780487804879
sets_wmedian;logit;rfe;114;0.8048780487804879
sets_wmedian;logit;rfe;113;0.8048780487804879
sets_wmedian;logit;rfe;112;0.8048780487804879
sets_wmedian;logit;rfe;111;0.8048780487804879
sets_wmedian;logit;rfe;110;0.8048780487804879
sets_wmedian;logit;rfe;109;0.8048780487804879
sets_wmedian;logit;rfe;108;0.8048780487804879
sets_wmedian;logit;rfe;107;0.8048780487804879
sets_wmedian;logit;rfe;106;0.8048780487804879
sets_wmedian;logit;rfe;105;0.8048780487804879
sets_wmedian;logit;rfe;104;0.8048780487804879
sets_wmedian;logit;rfe;103;0.8048780487804879
sets_wmedian;logit;rfe;102;0.8048780487804879
sets_wmedian;logit;rfe;101;0.8292682926829268
sets_wmedian;logit;rfe;100;0.8292682926829268
sets_wmedian;logit;rfe;99;0.8292682926829268
sets_wmedian;logit;rfe;98;0.8292682926829268
sets_wmedian;logit;rfe;97;0.8292682926829268
sets_wmedian;logit;rfe;96;0.8292682926829268
sets_wmedian;logit;rfe;95;0.8292682926829268
sets_wmedian;logit;rfe;94;0.8292682926829268
sets_wmedian;logit;rfe;93;0.8292682926829268
sets_wmedian;logit;rfe;92;0.8048780487804879
sets_wmedian;logit;rfe;91;0.8292682926829268
sets_wmedian;logit;rfe;90;0.8292682926829268
sets_wmedian;logit;rfe;89;0.8292682926829268
sets_wmedian;logit;rfe;88;0.8292682926829268
sets_wmedian;logit;rfe;87;0.8292682926829268
sets_wmedian;logit;rfe;86;0.8292682926829268
sets_wmedian;logit;rfe;85;0.8292682926829268
sets_wmedian;logit;rfe;84;0.8292682926829268
sets_wmedian;logit;rfe;83;0.8292682926829268
sets_wmedian;logit;rfe;82;0.8292682926829268
sets_wmedian;logit;rfe;81;0.8292682926829268
sets_wmedian;logit;rfe;80;0.8292682926829268
sets_wmedian;nb;rfe;132;0.9024390243902439
sets_wmedian;svm;rfe;132;0.926829268292683
sets_wmedian;svm;rfe;131;0.926829268292683
sets_wmedian;svm;rfe;130;0.926829268292683
sets_wmedian;svm;rfe;129;0.926829268292683
sets_wmedian;svm;rfe;128;0.926829268292683
sets_wmedian;svm;rfe;127;0.926829268292683
sets_wmedian;svm;rfe;126;0.926829268292683
sets_wmedian;svm;rfe;125;0.926829268292683
sets_wmedian;svm;rfe;124;0.926829268292683
sets_wmedian;svm;rfe;123;0.926829268292683
sets_wmedian;svm;rfe;122;0.926829268292683
sets_wmedian;svm;rfe;121;0.926829268292683
sets_wmedian;svm;rfe;120;0.926829268292683
sets_wmedian;svm;rfe;119;0.926829268292683
sets_wmedian;svm;rfe;118;0.926829268292683
sets_wmedian;svm;rfe;117;0.926829268292683
sets_wmedian;svm;rfe;116;0.926829268292683
sets_wmedian;svm;rfe;115;0.926829268292683
sets_wmedian;svm;rfe;114;0.926829268292683
sets_wmedian;svm;rfe;113;0.926829268292683
sets_wmedian;svm;rfe;112;0.926829268292683
sets_wmedian;svm;rfe;111;0.926829268292683
sets_wmedian;svm;rfe;110;0.926829268292683
sets_wmedian;svm;rfe;109;0.926829268292683
sets_wmedian;svm;rfe;108;0.926829268292683
sets_wmedian;svm;rfe;107;0.926829268292683
sets_wmedian;svm;rfe;106;0.926829268292683
sets_wmedian;svm;rfe;105;0.926829268292683
sets_wmedian;svm;rfe;104;0.926829268292683
sets_wmedian;svm;rfe;103;0.926829268292683
sets_wmedian;svm;rfe;102;0.926829268292683
sets_wmedian;svm;rfe;101;0.926829268292683
sets_wmedian;svm;rfe;100;0.926829268292683
sets_wmedian;svm;rfe;99;0.926829268292683
sets_wmedian;svm;rfe;98;0.926829268292683
sets_wmedian;svm;rfe;97;0.926829268292683
sets_wmedian;svm;rfe;96;0.926829268292683
sets_wmedian;svm;rfe;95;0.926829268292683
sets_wmedian;svm;rfe;94;0.926829268292683
sets_wmedian;svm;rfe;93;0.926829268292683
sets_wmedian;svm;rfe;92;0.926829268292683
sets_wmedian;svm;rfe;91;0.926829268292683
sets_wmedian;svm;rfe;90;0.926829268292683
sets_wmedian;svm;rfe;89;0.926829268292683
sets_wmedian;svm;rfe;88;0.926829268292683
sets_wmedian;svm;rfe;87;0.926829268292683
sets_wmedian;svm;rfe;86;0.926829268292683
sets_wmedian;svm;rfe;85;0.926829268292683
sets_wmedian;svm;rfe;84;0.926829268292683
sets_wmedian;svm;rfe;83;0.926829268292683
sets_wmedian;svm;rfe;82;0.926829268292683
sets_wmedian;svm;rfe;81;0.926829268292683
sets_wmedian;svm;rfe;80;0.926829268292683
sets_wmedian;knn;rfe;132;0.7317073170731707
sets_wmedian;ncentroids;rfe;132;0.43902439024390244
sets_wmedian;tree;rfe;132;0.926829268292683
sets_wmedian;tree;rfe;131;0.926829268292683
sets_wmedian;tree;rfe;130;0.926829268292683
sets_wmedian;tree;rfe;129;0.926829268292683
sets_wmedian;tree;rfe;128;0.926829268292683
sets_wmedian;tree;rfe;127;0.9024390243902439
sets_wmedian;tree;rfe;126;0.926829268292683
sets_wmedian;tree;rfe;125;0.9024390243902439
sets_wmedian;tree;rfe;124;0.926829268292683
sets_wmedian;tree;rfe;123;0.926829268292683
sets_wmedian;tree;rfe;122;0.9024390243902439
sets_wmedian;tree;rfe;121;0.926829268292683
sets_wmedian;tree;rfe;120;0.926829268292683
sets_wmedian;tree;rfe;119;0.926829268292683
sets_wmedian;tree;rfe;118;0.926829268292683
sets_wmedian;tree;rfe;117;0.926829268292683
sets_wmedian;tree;rfe;116;0.926829268292683
sets_wmedian;tree;rfe;115;0.926829268292683
sets_wmedian;tree;rfe;114;0.926829268292683
sets_wmedian;tree;rfe;113;0.926829268292683
sets_wmedian;tree;rfe;112;0.926829268292683
sets_wmedian;tree;rfe;111;0.9024390243902439
sets_wmedian;tree;rfe;110;0.926829268292683
sets_wmedian;tree;rfe;109;0.926829268292683
sets_wmedian;tree;rfe;108;0.926829268292683
sets_wmedian;tree;rfe;107;0.926829268292683
sets_wmedian;tree;rfe;106;0.926829268292683
sets_wmedian;tree;rfe;105;0.926829268292683
sets_wmedian;tree;rfe;104;0.926829268292683
sets_wmedian;tree;rfe;103;0.926829268292683
sets_wmedian;tree;rfe;102;0.926829268292683
sets_wmedian;tree;rfe;101;0.926829268292683
sets_wmedian;tree;rfe;100;0.926829268292683
sets_wmedian;tree;rfe;99;0.926829268292683
sets_wmedian;tree;rfe;98;0.926829268292683
sets_wmedian;tree;rfe;97;0.926829268292683
sets_wmedian;tree;rfe;96;0.926829268292683
sets_wmedian;tree;rfe;95;0.926829268292683
sets_wmedian;tree;rfe;94;0.926829268292683
sets_wmedian;tree;rfe;93;0.926829268292683
sets_wmedian;tree;rfe;92;0.926829268292683
sets_wmedian;tree;rfe;91;0.926829268292683
sets_wmedian;tree;rfe;90;0.9024390243902439
sets_wmedian;tree;rfe;89;0.926829268292683
sets_wmedian;tree;rfe;88;0.926829268292683
sets_wmedian;tree;rfe;87;0.926829268292683
sets_wmedian;tree;rfe;86;0.926829268292683
sets_wmedian;tree;rfe;85;0.926829268292683
sets_wmedian;tree;rfe;84;0.926829268292683
sets_wmedian;tree;rfe;83;0.9024390243902439
sets_wmedian;tree;rfe;82;0.926829268292683
sets_wmedian;tree;rfe;81;0.926829268292683
sets_wmedian;tree;rfe;80;0.926829268292683
sets_wmedian;extratree;rfe;132;0.8048780487804879
sets_wmedian;extratree;rfe;131;0.6585365853658537
sets_wmedian;extratree;rfe;130;0.6585365853658537
sets_wmedian;extratree;rfe;129;0.7317073170731707
sets_wmedian;extratree;rfe;128;0.6829268292682927
sets_wmedian;extratree;rfe;127;0.7560975609756098
sets_wmedian;extratree;rfe;126;0.8536585365853658
sets_wmedian;extratree;rfe;125;0.7560975609756098
sets_wmedian;extratree;rfe;124;0.6829268292682927
sets_wmedian;extratree;rfe;123;0.7317073170731707
sets_wmedian;extratree;rfe;122;0.8292682926829268
sets_wmedian;extratree;rfe;121;0.7317073170731707
sets_wmedian;extratree;rfe;120;0.7804878048780488
sets_wmedian;extratree;rfe;119;0.7804878048780488
sets_wmedian;extratree;rfe;118;0.8536585365853658
sets_wmedian;extratree;rfe;117;0.6829268292682927
sets_wmedian;extratree;rfe;116;0.6341463414634146
sets_wmedian;extratree;rfe;115;0.8048780487804879
sets_wmedian;extratree;rfe;114;0.7317073170731707
sets_wmedian;extratree;rfe;113;0.8292682926829268
sets_wmedian;extratree;rfe;112;0.7317073170731707
sets_wmedian;extratree;rfe;111;0.7560975609756098
sets_wmedian;extratree;rfe;110;0.7073170731707317
sets_wmedian;extratree;rfe;109;0.6585365853658537
